review_id,date,year,month,quarter,company,category,rating,review_text,true_sentiment,primary_topic,all_topics,is_priority,priority_signals,word_count,char_count
REV00930,2022-10-24,2022,10,Q4,Ebuyer,Electronics,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00931,2022-05-27,2022,5,Q2,Marks & Spencer,Clothing & Fashion,2,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00934,2024-12-02,2024,12,Q4,Robert Dyas,Home & Kitchen,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. I am seeking compensation.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,132
REV00937,2022-05-11,2022,5,Q2,Next,Clothing & Fashion,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00938,2024-12-09,2024,12,Q4,Cult Beauty,Health & Beauty,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00943,2024-07-24,2024,7,Q3,Book Depository,Books & Media,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00946,2022-01-22,2022,1,Q1,Robert Dyas,Home & Kitchen,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00947,2023-08-11,2023,8,Q3,Scan Computers,Electronics,1,SCAM ALERT: Charged me three times for one order and completely unresponsive. Reporting to Trading Standards. Urgent action required.,negative,general,general,True,legal_threat|fraud_scam,19,133
REV00952,2023-08-07,2023,8,Q3,Dunelm,Home & Kitchen,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV00954,2024-07-16,2024,7,Q3,Next,Clothing & Fashion,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00956,2022-07-29,2022,7,Q3,ASOS,Clothing & Fashion,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00959,2022-03-06,2022,3,Q1,LookFantastic,Health & Beauty,2,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00960,2023-06-30,2023,6,Q2,Dunelm,Home & Kitchen,1,SCAM ALERT: Charged me three times for one order and completely unresponsive. Reporting to Trading Standards. I have documented everything.,negative,general,general,True,legal_threat|fraud_scam,20,139
REV00962,2024-02-28,2024,2,Q1,Robert Dyas,Home & Kitchen,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00966,2024-01-09,2024,1,Q1,AO.com,Electronics,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00976,2023-10-25,2023,10,Q4,John Lewis,Clothing & Fashion,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00979,2023-01-15,2023,1,Q1,Amazon UK,Books & Media,2,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00997,2023-10-27,2023,10,Q4,Foyles,Books & Media,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00998,2023-05-08,2023,5,Q2,Robert Dyas,Home & Kitchen,1,DANGEROUS: Electrical item overheated and melted. Lucky we were home. Reporting to product safety authority. Urgent action required.,negative,safety,safety,True,safety_hazard,18,132
REV01004,2023-06-27,2023,6,Q2,Ebuyer,Electronics,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01011,2022-11-03,2022,11,Q4,Waterstones,Books & Media,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01013,2023-03-31,2023,3,Q1,Ebuyer,Electronics,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01014,2023-11-20,2023,11,Q4,LookFantastic,Health & Beauty,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01020,2023-01-26,2023,1,Q1,Ebuyer,Electronics,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01021,2022-12-13,2022,12,Q4,Wayfair UK,Home & Kitchen,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV01022,2024-06-21,2024,6,Q2,Argos,Home & Kitchen,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01023,2022-06-25,2022,6,Q2,Currys,Electronics,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01026,2023-03-05,2023,3,Q1,Robert Dyas,Home & Kitchen,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV01028,2022-02-07,2022,2,Q1,Argos,Home & Kitchen,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01036,2024-09-30,2024,9,Q3,Currys,Electronics,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01037,2023-12-29,2023,12,Q4,Holland & Barrett,Health & Beauty,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01039,2023-07-28,2023,7,Q3,Wiggle,Sports & Outdoors,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV01041,2024-05-04,2024,5,Q2,GO Outdoors,Sports & Outdoors,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01045,2022-11-20,2022,11,Q4,Boohoo,Clothing & Fashion,1,SCAM ALERT: Charged me three times for one order and completely unresponsive. Reporting to Trading Standards. I am seeking compensation.,negative,general,general,True,legal_threat|fraud_scam,20,136
REV01050,2023-04-18,2023,4,Q2,Foyles,Books & Media,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01052,2024-03-04,2024,3,Q1,Foyles,Books & Media,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01054,2024-04-25,2024,4,Q2,Ebuyer,Electronics,1,URGENT: Product is a safety hazard. It sparked and almost caused a fire. This needs immediate recall. Urgent action required.,negative,safety,safety,True,safety_hazard,20,125
REV01055,2022-12-29,2022,12,Q4,Next,Clothing & Fashion,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. I have documented everything.,negative,quality,quality|safety,True,legal_threat|child_safety,19,134
REV01057,2024-02-19,2024,2,Q1,Superdrug,Health & Beauty,1,URGENT: Product is a safety hazard. It sparked and almost caused a fire. This needs immediate recall. I am seeking compensation.,negative,safety,safety,True,safety_hazard,21,128
REV01070,2022-03-31,2022,3,Q1,WHSmith,Books & Media,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01072,2024-07-02,2024,7,Q3,ASOS,Clothing & Fashion,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01073,2022-01-08,2022,1,Q1,IKEA UK,Home & Kitchen,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01079,2023-09-04,2023,9,Q3,AO.com,Electronics,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01080,2023-01-01,2023,1,Q1,Dunelm,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01081,2024-07-21,2024,7,Q3,Marks & Spencer,Clothing & Fashion,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01084,2023-11-06,2023,11,Q4,Robert Dyas,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01088,2023-12-26,2023,12,Q4,Cult Beauty,Health & Beauty,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01092,2023-03-11,2023,3,Q1,Boots,Health & Beauty,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01096,2023-02-02,2023,2,Q1,Cult Beauty,Health & Beauty,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV01099,2023-09-06,2023,9,Q3,Superdrug,Health & Beauty,1,URGENT: Product is a safety hazard. It sparked and almost caused a fire. This needs immediate recall. I am seeking compensation.,negative,safety,safety,True,safety_hazard,21,128
REV01102,2024-03-08,2024,3,Q1,AO.com,Electronics,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01109,2022-09-29,2022,9,Q3,Wayfair UK,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01112,2023-10-02,2023,10,Q4,Robert Dyas,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01113,2023-10-20,2023,10,Q4,Scan Computers,Electronics,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. This is completely unacceptable.,negative,general,general,True,legal_threat|data_privacy,20,141
REV01114,2023-10-16,2023,10,Q4,Next,Clothing & Fashion,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01115,2023-07-15,2023,7,Q3,Boots,Health & Beauty,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01118,2022-05-26,2022,5,Q2,Wiggle,Sports & Outdoors,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01119,2022-04-14,2022,4,Q2,Argos,Home & Kitchen,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01127,2024-08-02,2024,8,Q3,Ebuyer,Electronics,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01128,2022-09-18,2022,9,Q3,Marks & Spencer,Clothing & Fashion,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. I am seeking compensation.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,132
REV01129,2022-05-26,2022,5,Q2,Waterstones,Books & Media,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01133,2022-06-09,2022,6,Q2,Amazon UK,Books & Media,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01143,2022-03-05,2022,3,Q1,Scan Computers,Electronics,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01149,2024-09-23,2024,9,Q3,TechDirect UK,Electronics,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV01151,2024-07-19,2024,7,Q3,Cult Beauty,Health & Beauty,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01153,2024-10-17,2024,10,Q4,Next,Clothing & Fashion,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01155,2022-03-19,2022,3,Q1,Cult Beauty,Health & Beauty,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01158,2024-11-24,2024,11,Q4,Halfords,Sports & Outdoors,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. Avoid this company.,negative,general,general,True,legal_threat|data_privacy,19,128
REV01161,2024-08-18,2024,8,Q3,Waterstones,Books & Media,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01162,2024-05-12,2024,5,Q2,Cult Beauty,Health & Beauty,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01166,2022-06-07,2022,6,Q2,Robert Dyas,Home & Kitchen,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01175,2022-12-10,2022,12,Q4,AO.com,Electronics,1,WARNING: This item caused an allergic reaction requiring hospital treatment. Dangerous and mislabelled. I have documented everything.,negative,safety,safety,True,safety_hazard|health_risk,17,133
REV01176,2024-12-26,2024,12,Q4,Superdrug,Health & Beauty,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01180,2023-07-13,2023,7,Q3,Scan Computers,Electronics,2,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01181,2024-03-12,2024,3,Q1,Wayfair UK,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01184,2022-01-25,2022,1,Q1,Argos,Home & Kitchen,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV01189,2023-06-03,2023,6,Q2,Halfords,Sports & Outdoors,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01193,2024-06-21,2024,6,Q2,Dunelm,Home & Kitchen,4,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01195,2024-06-02,2024,6,Q2,GO Outdoors,Sports & Outdoors,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01199,2024-03-12,2024,3,Q1,GO Outdoors,Sports & Outdoors,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01201,2024-02-27,2024,2,Q1,Boots,Health & Beauty,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01206,2022-06-23,2022,6,Q2,GO Outdoors,Sports & Outdoors,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01209,2024-12-29,2024,12,Q4,Boots,Health & Beauty,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01211,2024-12-07,2024,12,Q4,Decathlon UK,Sports & Outdoors,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01213,2022-04-04,2022,4,Q2,Currys,Electronics,2,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV01216,2022-05-10,2022,5,Q2,Ebuyer,Electronics,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01220,2024-01-28,2024,1,Q1,IKEA UK,Home & Kitchen,1,DANGEROUS: Electrical item overheated and melted. Lucky we were home. Reporting to product safety authority. This is completely unacceptable.,negative,safety,safety,True,safety_hazard,19,141
REV01221,2022-10-01,2022,10,Q4,WHSmith,Books & Media,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01228,2022-08-29,2022,8,Q3,Boots,Health & Beauty,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01229,2024-08-08,2024,8,Q3,Waterstones,Books & Media,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01233,2022-08-02,2022,8,Q3,Argos,Home & Kitchen,1,HEALTH RISK: Food supplement contained undisclosed allergen. Anaphylactic reaction. Solicitor instructed. I have documented everything.,negative,safety,safety,True,health_risk|legal_threat,15,135
REV01242,2022-05-03,2022,5,Q2,IKEA UK,Home & Kitchen,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01248,2022-01-11,2022,1,Q1,Robert Dyas,Home & Kitchen,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01251,2024-04-12,2024,4,Q2,Holland & Barrett,Health & Beauty,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01254,2024-07-20,2024,7,Q3,GO Outdoors,Sports & Outdoors,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01258,2023-03-01,2023,3,Q1,Robert Dyas,Home & Kitchen,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. I am seeking compensation.,negative,general,general,True,legal_threat|data_privacy,20,135
REV01260,2024-01-19,2024,1,Q1,Wiggle,Sports & Outdoors,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01261,2022-12-25,2022,12,Q4,Cult Beauty,Health & Beauty,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01263,2024-09-06,2024,9,Q3,Marks & Spencer,Clothing & Fashion,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01266,2024-09-22,2024,9,Q3,TechDirect UK,Electronics,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01268,2023-01-21,2023,1,Q1,Robert Dyas,Home & Kitchen,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01270,2022-10-31,2022,10,Q4,TechDirect UK,Electronics,4,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01275,2024-07-26,2024,7,Q3,Wiggle,Sports & Outdoors,2,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01282,2024-07-07,2024,7,Q3,Wiggle,Sports & Outdoors,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01283,2022-02-21,2022,2,Q1,WHSmith,Books & Media,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01284,2023-10-18,2023,10,Q4,Superdrug,Health & Beauty,1,SCAM ALERT: Charged me three times for one order and completely unresponsive. Reporting to Trading Standards. Avoid this company.,negative,general,general,True,legal_threat|fraud_scam,19,129
REV01286,2024-06-24,2024,6,Q2,Wayfair UK,Home & Kitchen,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01289,2023-10-31,2023,10,Q4,WHSmith,Books & Media,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01291,2022-06-28,2022,6,Q2,ASOS,Clothing & Fashion,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01293,2024-01-28,2024,1,Q1,AO.com,Electronics,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01296,2024-05-18,2024,5,Q2,GO Outdoors,Sports & Outdoors,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01299,2022-01-14,2022,1,Q1,Scan Computers,Electronics,1,DANGEROUS: Electrical item overheated and melted. Lucky we were home. Reporting to product safety authority. I have documented everything.,negative,safety,safety,True,safety_hazard,19,138
REV01302,2024-08-07,2024,8,Q3,AO.com,Electronics,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01303,2023-09-07,2023,9,Q3,ASOS,Clothing & Fashion,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01305,2024-10-06,2024,10,Q4,Holland & Barrett,Health & Beauty,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01306,2024-09-11,2024,9,Q3,Scan Computers,Electronics,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. I am seeking compensation.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,132
REV01308,2022-04-30,2022,4,Q2,Foyles,Books & Media,4,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01312,2023-10-23,2023,10,Q4,Scan Computers,Electronics,1,SCAM ALERT: Charged me three times for one order and completely unresponsive. Reporting to Trading Standards. I am seeking compensation.,negative,general,general,True,legal_threat|fraud_scam,20,136
REV01313,2024-12-30,2024,12,Q4,Wayfair UK,Home & Kitchen,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01314,2024-11-27,2024,11,Q4,Amazon UK,Books & Media,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV01315,2023-11-28,2023,11,Q4,Wayfair UK,Home & Kitchen,1,HEALTH RISK: Food supplement contained undisclosed allergen. Anaphylactic reaction. Solicitor instructed. Avoid this company.,negative,safety,safety,True,health_risk|legal_threat,14,125
REV01316,2023-03-29,2023,3,Q1,ASOS,Clothing & Fashion,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01318,2024-09-09,2024,9,Q3,Boots,Health & Beauty,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01321,2023-04-10,2023,4,Q2,TechDirect UK,Electronics,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01322,2024-05-20,2024,5,Q2,IKEA UK,Home & Kitchen,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01323,2024-06-02,2024,6,Q2,Decathlon UK,Sports & Outdoors,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV01326,2023-02-25,2023,2,Q1,Decathlon UK,Sports & Outdoors,1,WARNING: This item caused an allergic reaction requiring hospital treatment. Dangerous and mislabelled. I have documented everything.,negative,safety,safety,True,safety_hazard|health_risk,17,133
REV01327,2022-07-05,2022,7,Q3,WHSmith,Books & Media,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01328,2022-11-25,2022,11,Q4,Marks & Spencer,Clothing & Fashion,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01330,2023-03-21,2023,3,Q1,Scan Computers,Electronics,1,URGENT: Product is a safety hazard. It sparked and almost caused a fire. This needs immediate recall. I am seeking compensation.,negative,safety,safety,True,safety_hazard,21,128
REV01336,2022-03-25,2022,3,Q1,Boohoo,Clothing & Fashion,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. Urgent action required.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,18,129
REV01344,2023-11-25,2023,11,Q4,Sports Direct,Sports & Outdoors,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01345,2024-05-19,2024,5,Q2,John Lewis,Clothing & Fashion,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01348,2022-08-10,2022,8,Q3,Cult Beauty,Health & Beauty,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01352,2022-06-06,2022,6,Q2,Marks & Spencer,Clothing & Fashion,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01353,2023-02-18,2023,2,Q1,Halfords,Sports & Outdoors,1,HEALTH RISK: Food supplement contained undisclosed allergen. Anaphylactic reaction. Solicitor instructed. Avoid this company.,negative,safety,safety,True,health_risk|legal_threat,14,125
