review_id,date,year,month,quarter,company,category,rating,review_text,true_sentiment,primary_topic,all_topics,is_priority,priority_signals,word_count,char_count
REV01107,2023-01-25,2023,1,Q1,Waterstones,Books & Media,1,Complete con. Item looks nothing like pictures. Cheap knock-off quality. Refused refund citing wear and tear.,negative,returns_refunds,returns_refunds|quality|product_accuracy|price_value,False,,16,109
REV01108,2024-12-08,2024,12,Q4,Robert Dyas,Home & Kitchen,3,Does the job. Took longer than expected to arrive. Customer service response was slow but helpful.,neutral,customer_service,customer_service,False,,16,98
REV01109,2022-09-29,2022,9,Q3,Wayfair UK,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01110,2022-01-09,2022,1,Q1,ASOS,Clothing & Fashion,1,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV01111,2022-06-28,2022,6,Q2,Dunelm,Home & Kitchen,3,Does the job. Took longer than expected to arrive. Customer service response was slow but helpful.,neutral,customer_service,customer_service,False,,16,98
REV01112,2023-10-02,2023,10,Q4,Robert Dyas,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01113,2023-10-20,2023,10,Q4,Scan Computers,Electronics,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. This is completely unacceptable.,negative,general,general,True,legal_threat|data_privacy,20,141
REV01114,2023-10-16,2023,10,Q4,Next,Clothing & Fashion,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01115,2023-07-15,2023,7,Q3,Boots,Health & Beauty,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01116,2023-02-28,2023,2,Q1,TechDirect UK,Electronics,1,"Appalling. Order cancelled without notice, refund took three weeks, no apology whatsoever. Stay away.",negative,delivery,delivery|returns_refunds,False,,14,101
REV01117,2022-10-17,2022,10,Q4,Amazon UK,Books & Media,1,Absolutely furious. Product completely different to what was advertised. Refused to accept the return. Awful.,negative,returns_refunds,returns_refunds|product_accuracy,False,,15,109
REV01118,2022-05-26,2022,5,Q2,Wiggle,Sports & Outdoors,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01119,2022-04-14,2022,4,Q2,Argos,Home & Kitchen,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01120,2024-02-25,2024,2,Q1,ASOS,Clothing & Fashion,1,Terrible quality. The product broke within a week of use. Complete waste of money. Avoid at all costs.,negative,delivery,delivery|quality|price_value,False,,18,102
REV01121,2024-07-02,2024,7,Q3,TechDirect UK,Electronics,1,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV01122,2024-12-28,2024,12,Q4,Amazon UK,Books & Media,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01123,2024-08-17,2024,8,Q3,Ebuyer,Electronics,1,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV01124,2023-04-20,2023,4,Q2,Ebuyer,Electronics,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV01125,2024-03-13,2024,3,Q1,Next,Clothing & Fashion,1,"Dreadful experience. Waited a month, chased them constantly, eventually received a badly damaged item.",negative,packaging,packaging,False,,14,102
REV01126,2022-03-03,2022,3,Q1,Marks & Spencer,Clothing & Fashion,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV01127,2024-08-02,2024,8,Q3,Ebuyer,Electronics,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01128,2022-09-18,2022,9,Q3,Marks & Spencer,Clothing & Fashion,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. I am seeking compensation.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,132
REV01129,2022-05-26,2022,5,Q2,Waterstones,Books & Media,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01130,2023-05-04,2023,5,Q2,Argos,Home & Kitchen,2,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV01131,2024-02-26,2024,2,Q1,WHSmith,Books & Media,2,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01132,2024-06-10,2024,6,Q2,AO.com,Electronics,5,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01133,2022-06-09,2022,6,Q2,Amazon UK,Books & Media,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01134,2023-10-29,2023,10,Q4,Halfords,Sports & Outdoors,2,Product arrived damaged and the returns process is an absolute nightmare. Took over a month for a refund.,negative,delivery,delivery|returns_refunds|packaging,False,,18,105
REV01135,2024-04-11,2024,4,Q2,Waterstones,Books & Media,1,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01136,2023-11-02,2023,11,Q4,Scan Computers,Electronics,5,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01137,2022-01-01,2022,1,Q1,Boots,Health & Beauty,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01138,2024-03-09,2024,3,Q1,Next,Clothing & Fashion,1,"Appalling. Order cancelled without notice, refund took three weeks, no apology whatsoever. Stay away.",negative,delivery,delivery|returns_refunds,False,,14,101
REV01139,2023-10-11,2023,10,Q4,Foyles,Books & Media,1,Do not order from here. My parcel was lost and they refused to refund me without raising a formal dispute.,negative,delivery,delivery|returns_refunds,False,,20,106
REV01140,2024-06-09,2024,6,Q2,Argos,Home & Kitchen,3,Standard purchase experience. Nothing exceptional to report. Item is functional and reasonably priced.,neutral,price_value,price_value,False,,13,102
REV01141,2024-11-11,2024,11,Q4,Wiggle,Sports & Outdoors,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01142,2022-04-19,2022,4,Q2,Holland & Barrett,Health & Beauty,5,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01143,2022-03-05,2022,3,Q1,Scan Computers,Electronics,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01144,2024-03-18,2024,3,Q1,Boohoo,Clothing & Fashion,3,"Fair product and service. Delivery estimate was off by two days. Item is as described, no complaints.",neutral,delivery,delivery|customer_service|product_accuracy,False,,17,101
REV01145,2024-04-11,2024,4,Q2,Wiggle,Sports & Outdoors,3,Reasonably satisfied. Delivery was a day late but item is decent quality for the price paid.,neutral,delivery,delivery|quality|price_value,False,,16,92
REV01146,2024-08-30,2024,8,Q3,Superdrug,Health & Beauty,1,Do not order from here. My parcel was lost and they refused to refund me without raising a formal dispute.,negative,delivery,delivery|returns_refunds,False,,20,106
REV01147,2024-05-04,2024,5,Q2,Next,Clothing & Fashion,1,"Sent defective item, customer service blamed me entirely, took six weeks to resolve. Never shopping here again.",negative,delivery,delivery|customer_service|quality,False,,17,111
REV01148,2022-10-03,2022,10,Q4,Marks & Spencer,Clothing & Fashion,3,Average product. Works fine but nothing remarkable. Delivery was on time. Would probably buy again.,neutral,delivery,delivery,False,,15,99
REV01149,2024-09-23,2024,9,Q3,TechDirect UK,Electronics,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV01150,2024-05-01,2024,5,Q2,GO Outdoors,Sports & Outdoors,4,Really impressed with how quickly this arrived. The product is exactly as described and great quality.,positive,delivery,delivery|quality|product_accuracy,False,,16,102
REV01151,2024-07-19,2024,7,Q3,Cult Beauty,Health & Beauty,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01152,2023-12-29,2023,12,Q4,Book Depository,Books & Media,2,"Zero stars if I could. Item arrived smashed, return label never came, now ignoring all contact. Disgusting.",negative,delivery,delivery|customer_service|returns_refunds|packaging,False,,17,107
REV01153,2024-10-17,2024,10,Q4,Next,Clothing & Fashion,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01154,2023-07-06,2023,7,Q3,Sports Direct,Sports & Outdoors,3,"Middle of the road. Item arrived in reasonable time and is satisfactory. Nothing more, nothing less.",neutral,delivery,delivery,False,,16,100
REV01155,2022-03-19,2022,3,Q1,Cult Beauty,Health & Beauty,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01156,2022-08-20,2022,8,Q3,Book Depository,Books & Media,3,"Product is fine, mostly matches description. Had to contact support once, they were fairly helpful.",neutral,customer_service,customer_service|product_accuracy,False,,15,99
REV01157,2022-10-18,2022,10,Q4,Book Depository,Books & Media,3,Decent enough for the price. Not quite what I expected from the description but it does the job.,neutral,price_value,price_value,False,,18,96
REV01158,2024-11-24,2024,11,Q4,Halfords,Sports & Outdoors,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. Avoid this company.,negative,general,general,True,legal_threat|data_privacy,19,128
REV01159,2024-08-25,2024,8,Q3,Scan Computers,Electronics,1,Disgusting customer service. They ignored my emails for two weeks. Had to raise a PayPal dispute to get help.,negative,delivery,delivery|customer_service|returns_refunds,False,,19,109
REV01160,2023-10-02,2023,10,Q4,Decathlon UK,Sports & Outdoors,3,Adequate product. Not the best I have bought but not the worst either. Probably would not reorder.,neutral,general,general,False,,17,98
REV01161,2024-08-18,2024,8,Q3,Waterstones,Books & Media,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV01162,2024-05-12,2024,5,Q2,Cult Beauty,Health & Beauty,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV01163,2023-09-15,2023,9,Q3,Wayfair UK,Home & Kitchen,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01164,2022-12-13,2022,12,Q4,Halfords,Sports & Outdoors,5,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01165,2022-02-25,2022,2,Q1,Waterstones,Books & Media,3,Standard purchase experience. Nothing exceptional to report. Item is functional and reasonably priced.,neutral,price_value,price_value,False,,13,102
REV01166,2022-06-07,2022,6,Q2,Robert Dyas,Home & Kitchen,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01167,2023-07-18,2023,7,Q3,Wayfair UK,Home & Kitchen,5,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01168,2022-12-24,2022,12,Q4,Dunelm,Home & Kitchen,3,Decent enough for the price. Not quite what I expected from the description but it does the job.,neutral,price_value,price_value,False,,18,96
REV01169,2024-01-28,2024,1,Q1,WHSmith,Books & Media,3,It's okay. Expected slightly better quality based on the photos but it is acceptable for everyday use.,neutral,quality,quality|product_accuracy,False,,17,102
REV01170,2024-09-20,2024,9,Q3,Marks & Spencer,Clothing & Fashion,3,It's alright. Does what it says on the tin. Packaging was a bit flimsy but item was undamaged.,neutral,quality,quality|packaging,False,,18,94
REV01171,2022-10-25,2022,10,Q4,John Lewis,Clothing & Fashion,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01172,2023-05-03,2023,5,Q2,WHSmith,Books & Media,2,Horrible experience from start to finish. Charged twice for one order. Took weeks to get my money back.,negative,delivery,delivery|returns_refunds|price_value,False,,18,103
REV01173,2022-12-09,2022,12,Q4,GO Outdoors,Sports & Outdoors,3,Adequate product. Not the best I have bought but not the worst either. Probably would not reorder.,neutral,general,general,False,,17,98
REV01174,2023-12-08,2023,12,Q4,John Lewis,Clothing & Fashion,3,Does the job. Took longer than expected to arrive. Customer service response was slow but helpful.,neutral,customer_service,customer_service,False,,16,98
REV01175,2022-12-10,2022,12,Q4,AO.com,Electronics,1,WARNING: This item caused an allergic reaction requiring hospital treatment. Dangerous and mislabelled. I have documented everything.,negative,safety,safety,True,safety_hazard|health_risk,17,133
REV01176,2024-12-26,2024,12,Q4,Superdrug,Health & Beauty,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01177,2024-03-09,2024,3,Q1,Boohoo,Clothing & Fashion,3,Standard experience. Item is acceptable. Would have given five stars if delivery had been quicker.,neutral,delivery,delivery,False,,15,98
REV01178,2022-01-25,2022,1,Q1,LookFantastic,Health & Beauty,5,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV01179,2022-03-26,2022,3,Q1,Robert Dyas,Home & Kitchen,5,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01180,2023-07-13,2023,7,Q3,Scan Computers,Electronics,2,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01181,2024-03-12,2024,3,Q1,Wayfair UK,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01182,2023-02-04,2023,2,Q1,Holland & Barrett,Health & Beauty,3,Adequate product. Not the best I have bought but not the worst either. Probably would not reorder.,neutral,general,general,False,,17,98
REV01183,2023-01-04,2023,1,Q1,Amazon UK,Books & Media,3,Standard experience. Item is acceptable. Would have given five stars if delivery had been quicker.,neutral,delivery,delivery,False,,15,98
REV01184,2022-01-25,2022,1,Q1,Argos,Home & Kitchen,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV01185,2023-12-21,2023,12,Q4,Boots,Health & Beauty,2,Product arrived damaged and the returns process is an absolute nightmare. Took over a month for a refund.,negative,delivery,delivery|returns_refunds|packaging,False,,18,105
REV01186,2022-02-18,2022,2,Q1,Marks & Spencer,Clothing & Fashion,4,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01187,2022-09-07,2022,9,Q3,Waterstones,Books & Media,4,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01188,2024-02-09,2024,2,Q1,Decathlon UK,Sports & Outdoors,4,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01189,2023-06-03,2023,6,Q2,Halfords,Sports & Outdoors,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01190,2022-06-05,2022,6,Q2,Robert Dyas,Home & Kitchen,3,Average all round. Item works but feels cheaper than the price suggests. Delivery was acceptable.,neutral,delivery,delivery|price_value,False,,15,97
REV01191,2023-06-12,2023,6,Q2,GO Outdoors,Sports & Outdoors,5,"Excellent product, great price, speedy delivery. Everything you could want from an online retailer.",positive,delivery,delivery|price_value,False,,14,99
REV01192,2024-03-06,2024,3,Q1,ASOS,Clothing & Fashion,5,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01193,2024-06-21,2024,6,Q2,Dunelm,Home & Kitchen,4,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV01194,2023-01-01,2023,1,Q1,Ebuyer,Electronics,5,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV01195,2024-06-02,2024,6,Q2,GO Outdoors,Sports & Outdoors,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01196,2023-06-15,2023,6,Q2,John Lewis,Clothing & Fashion,2,Product arrived damaged and the returns process is an absolute nightmare. Took over a month for a refund.,negative,delivery,delivery|returns_refunds|packaging,False,,18,105
REV01197,2023-05-29,2023,5,Q2,TechDirect UK,Electronics,5,Really impressed with how quickly this arrived. The product is exactly as described and great quality.,positive,delivery,delivery|quality|product_accuracy,False,,16,102
REV01198,2022-03-19,2022,3,Q1,Boots,Health & Beauty,1,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV01199,2024-03-12,2024,3,Q1,GO Outdoors,Sports & Outdoors,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01200,2024-06-12,2024,6,Q2,Waterstones,Books & Media,2,Waited four weeks for item that never arrived. Tracking not updated. Phone line goes to voicemail. Terrible.,negative,delivery,delivery|customer_service,False,,17,108
REV01201,2024-02-27,2024,2,Q1,Boots,Health & Beauty,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01202,2024-01-06,2024,1,Q1,GO Outdoors,Sports & Outdoors,5,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01203,2024-01-19,2024,1,Q1,Wayfair UK,Home & Kitchen,4,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01204,2023-02-20,2023,2,Q1,Amazon UK,Books & Media,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV01205,2023-09-05,2023,9,Q3,John Lewis,Clothing & Fashion,4,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01206,2022-06-23,2022,6,Q2,GO Outdoors,Sports & Outdoors,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV01207,2022-10-14,2022,10,Q4,GO Outdoors,Sports & Outdoors,3,It's alright. Does what it says on the tin. Packaging was a bit flimsy but item was undamaged.,neutral,quality,quality|packaging,False,,18,94
REV01208,2024-09-28,2024,9,Q3,Currys,Electronics,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01209,2024-12-29,2024,12,Q4,Boots,Health & Beauty,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV01210,2023-11-23,2023,11,Q4,Boots,Health & Beauty,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01211,2024-12-07,2024,12,Q4,Decathlon UK,Sports & Outdoors,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV01212,2022-05-28,2022,5,Q2,Cult Beauty,Health & Beauty,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01213,2022-04-04,2022,4,Q2,Currys,Electronics,2,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV01214,2023-09-22,2023,9,Q3,Next,Clothing & Fashion,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01215,2022-08-06,2022,8,Q3,Ebuyer,Electronics,1,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01216,2022-05-10,2022,5,Q2,Ebuyer,Electronics,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV01217,2022-09-05,2022,9,Q3,Boohoo,Clothing & Fashion,5,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01218,2023-03-13,2023,3,Q1,Halfords,Sports & Outdoors,1,Complete rubbish. Nothing like the description. Cheap materials and it stopped working after two days.,negative,delivery,delivery|quality|product_accuracy|price_value,False,,15,102
REV01219,2022-09-05,2022,9,Q3,Scan Computers,Electronics,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV01220,2024-01-28,2024,1,Q1,IKEA UK,Home & Kitchen,1,DANGEROUS: Electrical item overheated and melted. Lucky we were home. Reporting to product safety authority. This is completely unacceptable.,negative,safety,safety,True,safety_hazard,19,141
REV01221,2022-10-01,2022,10,Q4,WHSmith,Books & Media,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01222,2024-09-24,2024,9,Q3,Scan Computers,Electronics,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01223,2023-08-05,2023,8,Q3,TechDirect UK,Electronics,4,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV01224,2023-02-27,2023,2,Q1,Superdrug,Health & Beauty,3,Average product. Works fine but nothing remarkable. Delivery was on time. Would probably buy again.,neutral,delivery,delivery,False,,15,99
REV01225,2023-05-05,2023,5,Q2,Marks & Spencer,Clothing & Fashion,2,"Zero stars if I could. Item arrived smashed, return label never came, now ignoring all contact. Disgusting.",negative,delivery,delivery|customer_service|returns_refunds|packaging,False,,17,107
REV01226,2023-01-04,2023,1,Q1,John Lewis,Clothing & Fashion,3,"Product is okay, nothing special. Delivery took longer than expected but it arrived eventually.",neutral,delivery,delivery,False,,14,95
REV01227,2023-12-14,2023,12,Q4,GO Outdoors,Sports & Outdoors,1,Disgusting customer service. They ignored my emails for two weeks. Had to raise a PayPal dispute to get help.,negative,delivery,delivery|customer_service|returns_refunds,False,,19,109
REV01228,2022-08-29,2022,8,Q3,Boots,Health & Beauty,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV01229,2024-08-08,2024,8,Q3,Waterstones,Books & Media,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV01230,2022-08-19,2022,8,Q3,Sports Direct,Sports & Outdoors,4,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV01231,2022-03-30,2022,3,Q1,Boohoo,Clothing & Fashion,1,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01232,2023-05-30,2023,5,Q2,AO.com,Electronics,5,Exceptional service from start to finish. The product exceeded my expectations completely. Highly recommended.,positive,customer_service,customer_service,False,,14,110
REV01233,2022-08-02,2022,8,Q3,Argos,Home & Kitchen,1,HEALTH RISK: Food supplement contained undisclosed allergen. Anaphylactic reaction. Solicitor instructed. I have documented everything.,negative,safety,safety,True,health_risk|legal_threat,15,135
REV01234,2022-03-01,2022,3,Q1,Decathlon UK,Sports & Outdoors,1,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01235,2024-06-29,2024,6,Q2,Cult Beauty,Health & Beauty,4,Really impressed with how quickly this arrived. The product is exactly as described and great quality.,positive,delivery,delivery|quality|product_accuracy,False,,16,102
REV01236,2023-10-30,2023,10,Q4,Foyles,Books & Media,4,"Excellent product, great price, speedy delivery. Everything you could want from an online retailer.",positive,delivery,delivery|price_value,False,,14,99
REV01237,2023-05-01,2023,5,Q2,ASOS,Clothing & Fashion,4,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV01238,2022-05-31,2022,5,Q2,GO Outdoors,Sports & Outdoors,4,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV01239,2022-10-24,2022,10,Q4,Cult Beauty,Health & Beauty,2,Terrible quality. The product broke within a week of use. Complete waste of money. Avoid at all costs.,negative,delivery,delivery|quality|price_value,False,,18,102
REV01240,2024-02-04,2024,2,Q1,John Lewis,Clothing & Fashion,2,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV01241,2024-01-05,2024,1,Q1,Boohoo,Clothing & Fashion,3,It's alright. Does what it says on the tin. Packaging was a bit flimsy but item was undamaged.,neutral,quality,quality|packaging,False,,18,94
REV01242,2022-05-03,2022,5,Q2,IKEA UK,Home & Kitchen,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV01243,2024-05-06,2024,5,Q2,IKEA UK,Home & Kitchen,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV01244,2022-11-18,2022,11,Q4,Marks & Spencer,Clothing & Fashion,5,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV01245,2023-04-16,2023,4,Q2,Halfords,Sports & Outdoors,5,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV01246,2024-08-27,2024,8,Q3,Ebuyer,Electronics,1,Waited four weeks for item that never arrived. Tracking not updated. Phone line goes to voicemail. Terrible.,negative,delivery,delivery|customer_service,False,,17,108
REV01247,2023-05-23,2023,5,Q2,LookFantastic,Health & Beauty,4,"Excellent product, great price, speedy delivery. Everything you could want from an online retailer.",positive,delivery,delivery|price_value,False,,14,99
